locus_tag	ftype	length_bp	gene	EC_number	COG	product
DOEPCFOF_02880	CDS	1152		1.1.1.301		D-arabitol-phosphate dehydrogenase
DOEPCFOF_02881	CDS	639				hypothetical protein
DOEPCFOF_02882	CDS	939				hypothetical protein
DOEPCFOF_02883	CDS	480				hypothetical protein
DOEPCFOF_02884	CDS	699	menH_5	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
DOEPCFOF_02885	CDS	1197				hypothetical protein
DOEPCFOF_02886	CDS	1167				hypothetical protein
DOEPCFOF_02887	CDS	612				hypothetical protein
DOEPCFOF_02888	CDS	624				hypothetical protein
DOEPCFOF_02889	CDS	1764				hypothetical protein
DOEPCFOF_02890	CDS	1356			COG1228	putative protein
DOEPCFOF_02891	CDS	708	nanR			Transcriptional regulator NanR
DOEPCFOF_02892	CDS	987	btuD_10	3.6.3.33		Vitamin B12 import ATP-binding protein BtuD
DOEPCFOF_02893	CDS	1287				hypothetical protein
DOEPCFOF_02894	CDS	954				hypothetical protein
DOEPCFOF_02895	CDS	879	ydcV_1			Inner membrane ABC transporter permease protein YdcV
DOEPCFOF_02896	CDS	732	hyuA_2	5.1.99.5	COG4126	Hydantoin racemase
DOEPCFOF_02897	CDS	192				hypothetical protein
DOEPCFOF_02898	CDS	495				hypothetical protein
DOEPCFOF_02899	CDS	384				hypothetical protein
DOEPCFOF_02900	CDS	318				hypothetical protein
DOEPCFOF_02901	CDS	165				hypothetical protein
DOEPCFOF_02902	CDS	531	yrdA		COG0663	Protein YrdA
DOEPCFOF_02903	CDS	330				hypothetical protein
DOEPCFOF_02904	CDS	708				hypothetical protein
DOEPCFOF_02905	CDS	396				hypothetical protein
DOEPCFOF_02906	CDS	219				hypothetical protein
DOEPCFOF_02907	CDS	825	cysE_1	2.3.1.30	COG1045	Serine acetyltransferase
DOEPCFOF_02908	CDS	1371				hypothetical protein
DOEPCFOF_02909	CDS	987				hypothetical protein
DOEPCFOF_02910	CDS	306				hypothetical protein
DOEPCFOF_02911	CDS	756	catD_2	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
DOEPCFOF_02912	CDS	1137				hypothetical protein
DOEPCFOF_02913	CDS	246				hypothetical protein
DOEPCFOF_02914	CDS	1203	xlnD_2	1.14.13.24		3-hydroxybenzoate 6-hydroxylase 1
DOEPCFOF_02915	CDS	426				hypothetical protein
DOEPCFOF_02916	tRNA	89				tRNA-Leu(taa)
DOEPCFOF_02917	CDS	780	crt_3	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
DOEPCFOF_02918	CDS	588				hypothetical protein
DOEPCFOF_02919	CDS	1251	bcr_2			Bicyclomycin resistance protein
DOEPCFOF_02920	CDS	141				hypothetical protein
DOEPCFOF_02921	CDS	1662				hypothetical protein
DOEPCFOF_02922	CDS	939	gcvA_2			Glycine cleavage system transcriptional activator
DOEPCFOF_02923	CDS	1404	stp_1			Multidrug resistance protein Stp
DOEPCFOF_02924	CDS	420				hypothetical protein
DOEPCFOF_02925	CDS	1620				hypothetical protein
DOEPCFOF_02926	CDS	1608				hypothetical protein
DOEPCFOF_02927	CDS	1131	cpg2_2	3.4.17.11		Carboxypeptidase G2
DOEPCFOF_02928	CDS	942	gsiC_6		COG0601	Glutathione transport system permease protein GsiC
DOEPCFOF_02929	CDS	888	gsiD_6		COG1173	Glutathione transport system permease protein GsiD
DOEPCFOF_02930	CDS	1650	gsiA_3	3.6.3.-	COG1123	Glutathione import ATP-binding protein GsiA
DOEPCFOF_02931	CDS	1506				hypothetical protein
DOEPCFOF_02932	CDS	1164	hipO_3	3.5.1.32	COG1473	Hippurate hydrolase
DOEPCFOF_02933	CDS	1422	aam_6	3.5.1.13	COG0154	Acylamidase
DOEPCFOF_02934	CDS	891	paaG_3	5.3.3.18	COG1024	1,2-epoxyphenylacetyl-CoA isomerase
DOEPCFOF_02935	CDS	978	ppsC_3	2.3.1.41		Phthiocerol/phenolphthiocerol synthesis polyketide synthase type I PpsC
DOEPCFOF_02936	CDS	609	nahD_2	5.99.1.4		2-hydroxychromene-2-carboxylate isomerase
DOEPCFOF_02937	CDS	702	yfcG_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YfcG
DOEPCFOF_02938	CDS	1023	xecA1_1	4.4.1.23		2-hydroxypropyl-CoM lyase
DOEPCFOF_02939	CDS	234				hypothetical protein
DOEPCFOF_02940	CDS	624				hypothetical protein
DOEPCFOF_02941	CDS	528	gpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
DOEPCFOF_02942	CDS	864				hypothetical protein
DOEPCFOF_02943	CDS	1419			COG2308	putative protein
DOEPCFOF_02944	CDS	945				hypothetical protein
DOEPCFOF_02945	CDS	933			COG1305	putative protein
DOEPCFOF_02946	CDS	1200	hsaA_1	1.14.14.12		Flavin-dependent monooxygenase, oxygenase subunit HsaA
DOEPCFOF_02947	CDS	408				hypothetical protein
DOEPCFOF_02948	CDS	759				hypothetical protein
DOEPCFOF_02949	CDS	759				hypothetical protein
DOEPCFOF_02950	CDS	1278	entS_1		COG0477	Enterobactin exporter EntS
DOEPCFOF_02951	CDS	1251	nupX		COG1972	Putative nucleoside permease NupX
DOEPCFOF_02952	CDS	1212	gluP	3.4.21.105	COG0705	Rhomboid protease GluP
DOEPCFOF_02953	CDS	540				hypothetical protein
DOEPCFOF_02954	CDS	288				hypothetical protein
DOEPCFOF_02955	CDS	315	groS3_1		COG0234	10 kDa chaperonin 3
DOEPCFOF_02956	CDS	1641	groL3_1		COG0459	60 kDa chaperonin 3
DOEPCFOF_02957	CDS	282				hypothetical protein
DOEPCFOF_02958	CDS	744				hypothetical protein
DOEPCFOF_02959	CDS	834				hypothetical protein
DOEPCFOF_02960	CDS	633	sttH	3.5.2.19		Streptothricin hydrolase
DOEPCFOF_02961	CDS	630	gstB_2	2.5.1.18	COG0625	Glutathione S-transferase GST-6.0
DOEPCFOF_02962	CDS	1224				hypothetical protein
DOEPCFOF_02963	CDS	525				hypothetical protein
DOEPCFOF_02964	CDS	1917				hypothetical protein
DOEPCFOF_02965	CDS	1326				hypothetical protein
DOEPCFOF_02966	CDS	744	tam_3	2.1.1.144		Trans-aconitate 2-methyltransferase
DOEPCFOF_02967	CDS	843	fcl_1	1.1.1.271		GDP-L-fucose synthase
DOEPCFOF_02968	CDS	978				hypothetical protein
DOEPCFOF_02969	CDS	681				hypothetical protein
DOEPCFOF_02970	CDS	975				putative protein
DOEPCFOF_02971	CDS	951				putative protein
DOEPCFOF_02972	CDS	762				hypothetical protein
DOEPCFOF_02973	CDS	741				putative protein
DOEPCFOF_02974	CDS	756				hypothetical protein
DOEPCFOF_02975	CDS	1035	rfbB_2	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
DOEPCFOF_02976	CDS	1245	vioA	2.6.1.33		dTDP-4-amino-4,6-dideoxy-D-glucose transaminase
DOEPCFOF_02977	CDS	1506				hypothetical protein
DOEPCFOF_02978	CDS	1134	arnC	2.4.2.53		Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
DOEPCFOF_02979	CDS	201				hypothetical protein
DOEPCFOF_02980	CDS	381				hypothetical protein
DOEPCFOF_02981	CDS	822				hypothetical protein
DOEPCFOF_02982	CDS	462				hypothetical protein
DOEPCFOF_02983	CDS	915	phzF	5.3.3.17		Trans-2,3-dihydro-3-hydroxyanthranilate isomerase
DOEPCFOF_02984	CDS	894				hypothetical protein
DOEPCFOF_02985	CDS	1242	naiP_2			Putative niacin/nicotinamide transporter NaiP
DOEPCFOF_02986	CDS	732	frlR		COG2188	putative fructoselysine utilization operon transcriptional repressor
DOEPCFOF_02987	CDS	198				hypothetical protein
DOEPCFOF_02988	CDS	1311				hypothetical protein
DOEPCFOF_02989	CDS	1164	ybhS		COG0842	putative multidrug ABC transporter permease YbhS
DOEPCFOF_02990	CDS	933	ybhF		COG1131	putative multidrug ABC transporter ATP-binding protein YbhF
DOEPCFOF_02991	CDS	789				hypothetical protein
DOEPCFOF_02992	CDS	549				hypothetical protein
DOEPCFOF_02993	CDS	336				hypothetical protein
DOEPCFOF_02994	CDS	462				hypothetical protein
DOEPCFOF_02995	CDS	414				hypothetical protein
DOEPCFOF_02996	CDS	1026		1.1.1.1		Alcohol dehydrogenase
DOEPCFOF_02997	CDS	411				hypothetical protein
DOEPCFOF_02998	CDS	390				hypothetical protein
DOEPCFOF_02999	CDS	1605	mobA_2	2.7.7.77		Molybdenum cofactor guanylyltransferase
DOEPCFOF_03000	CDS	702				hypothetical protein
DOEPCFOF_03001	CDS	324	pucA	1.17.1.4	COG1975	putative xanthine dehydrogenase subunit A
DOEPCFOF_03002	CDS	1203				hypothetical protein
DOEPCFOF_03003	CDS	873				hypothetical protein
DOEPCFOF_03004	CDS	807	coxM_3	1.2.5.3		Carbon monoxide dehydrogenase medium chain
DOEPCFOF_03005	CDS	486	coxS_2	1.2.5.3		Carbon monoxide dehydrogenase small chain
DOEPCFOF_03006	CDS	447				hypothetical protein
DOEPCFOF_03007	CDS	1356	pcaB_1	5.5.1.2	COG0015	3-carboxy-cis,cis-muconate cycloisomerase
DOEPCFOF_03008	CDS	825	catD_3	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
DOEPCFOF_03009	CDS	393				hypothetical protein
DOEPCFOF_03010	CDS	537				hypothetical protein
DOEPCFOF_03011	CDS	168				hypothetical protein
DOEPCFOF_03012	CDS	918	livH_12		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
DOEPCFOF_03013	CDS	1326				hypothetical protein
DOEPCFOF_03014	CDS	831	artM_1		COG1126	Arginine transport ATP-binding protein ArtM
DOEPCFOF_03015	CDS	741	livF_10		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
DOEPCFOF_03016	CDS	1119			COG0683	Leu/Ile/Val-binding protein 
DOEPCFOF_03017	CDS	387	cpdR_2			Response regulator receiver protein CpdR
DOEPCFOF_03018	CDS	2826	rcsC_15	2.7.13.3		Sensor histidine kinase RcsC
DOEPCFOF_03019	CDS	618				hypothetical protein
DOEPCFOF_03020	CDS	999		3.4.11.-	COG3191	putative aminopeptidase
DOEPCFOF_03021	CDS	810				hypothetical protein
DOEPCFOF_03022	CDS	702	rpe_2	5.1.3.1		Ribulose-phosphate 3-epimerase
DOEPCFOF_03023	CDS	144				hypothetical protein
DOEPCFOF_03024	CDS	165				hypothetical protein
DOEPCFOF_03025	CDS	192				hypothetical protein
DOEPCFOF_03026	CDS	1434	pknD_2	2.7.11.1		Serine/threonine-protein kinase PknD
DOEPCFOF_03027	CDS	741				hypothetical protein
DOEPCFOF_03028	CDS	606				hypothetical protein
DOEPCFOF_03029	CDS	672				hypothetical protein
DOEPCFOF_03030	CDS	786				hypothetical protein
DOEPCFOF_03031	CDS	1371				hypothetical protein
DOEPCFOF_03032	CDS	651	uvrY_2		COG2197	Response regulator UvrY
DOEPCFOF_03033	CDS	306				hypothetical protein
DOEPCFOF_03034	CDS	588				hypothetical protein
DOEPCFOF_03035	CDS	102				hypothetical protein
DOEPCFOF_03036	CDS	1173	hipO_4	3.5.1.32	COG1473	Hippurate hydrolase
DOEPCFOF_03037	CDS	1839				hypothetical protein
DOEPCFOF_03038	CDS	1854	sasA_19	2.7.-.-		Adaptive-response sensory-kinase SasA
DOEPCFOF_03039	CDS	1368				hypothetical protein
DOEPCFOF_03040	CDS	1326				hypothetical protein
DOEPCFOF_03041	CDS	1908	lcfB_2	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
DOEPCFOF_03042	CDS	1098				hypothetical protein
DOEPCFOF_03043	CDS	807				hypothetical protein
DOEPCFOF_03044	CDS	642				hypothetical protein
DOEPCFOF_03045	CDS	552	yceJ_2		COG3038	Cytochrome b561 
DOEPCFOF_03046	CDS	792	murI	5.1.1.3	COG0796	Glutamate racemase
DOEPCFOF_03047	CDS	774	garL	4.1.2.20		5-keto-4-deoxy-D-glucarate aldolase
DOEPCFOF_03048	CDS	384				hypothetical protein
DOEPCFOF_03049	CDS	768				hypothetical protein
DOEPCFOF_03050	CDS	618	rpsD		COG0522	30S ribosomal protein S4
DOEPCFOF_03051	CDS	1068	ltaA	4.1.2.49		L-allo-threonine aldolase
DOEPCFOF_03052	CDS	1284			COG1680	putative protein
DOEPCFOF_03053	CDS	1287			COG1680	putative protein
DOEPCFOF_03054	CDS	552	ymdB_1	3.5.1.-	COG2110	O-acetyl-ADP-ribose deacetylase
DOEPCFOF_03055	CDS	357	grxD		COG0278	Glutaredoxin 4
DOEPCFOF_03056	CDS	1299	egtB_1	1.14.99.50	COG1262	Hercynine oxygenase
DOEPCFOF_03057	CDS	972	egtD_2	2.1.1.44	COG4301	Histidine N-alpha-methyltransferase
DOEPCFOF_03058	CDS	1194				hypothetical protein
DOEPCFOF_03059	CDS	237			COG0271	putative protein RP812
DOEPCFOF_03060	CDS	360				hypothetical protein
DOEPCFOF_03061	CDS	1107	rutD_2	3.5.1.-		Putative aminoacrylate hydrolase RutD
DOEPCFOF_03062	CDS	174				hypothetical protein
DOEPCFOF_03063	CDS	1188				hypothetical protein
DOEPCFOF_03064	CDS	2211	purL	6.3.5.3	COG0046	Phosphoribosylformylglycinamidine synthase subunit PurL
DOEPCFOF_03065	CDS	480				hypothetical protein
DOEPCFOF_03066	CDS	957				hypothetical protein
DOEPCFOF_03067	CDS	1356				hypothetical protein
DOEPCFOF_03068	CDS	906	gcvA_3			Glycine cleavage system transcriptional activator
DOEPCFOF_03069	CDS	1023	siaP_1		COG1638	Sialic acid-binding periplasmic protein SiaP
DOEPCFOF_03070	CDS	1881	siaT_1		COG1593	Sialic acid TRAP transporter permease protein SiaT
DOEPCFOF_03071	CDS	738				hypothetical protein
DOEPCFOF_03072	CDS	606				hypothetical protein
DOEPCFOF_03073	CDS	399	yjgH		COG0251	RutC family protein YjgH
DOEPCFOF_03074	CDS	975				hypothetical protein
DOEPCFOF_03075	CDS	702	purQ	6.3.5.3	COG0047	Phosphoribosylformylglycinamidine synthase subunit PurQ
DOEPCFOF_03076	CDS	1017	corA_3		COG0598	Cobalt/magnesium transport protein CorA
DOEPCFOF_03077	CDS	240	purS	6.3.5.3	COG1828	Phosphoribosylformylglycinamidine synthase subunit PurS
DOEPCFOF_03078	CDS	798	purC_1	6.3.2.6	COG0152	Phosphoribosylaminoimidazole-succinocarboxamide synthase
DOEPCFOF_03079	CDS	324				hypothetical protein
DOEPCFOF_03080	CDS	915	hdfR_3			HTH-type transcriptional regulator HdfR
DOEPCFOF_03081	CDS	813	bcpA	2.7.8.23		Carboxyvinyl-carboxyphosphonate phosphorylmutase
DOEPCFOF_03082	CDS	1506				hypothetical protein
DOEPCFOF_03083	CDS	492	cynS	4.2.1.104		Cyanate hydratase
DOEPCFOF_03084	CDS	1572	mhpC	3.7.1.14		2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
DOEPCFOF_03085	CDS	789				hypothetical protein
DOEPCFOF_03086	CDS	978	qorA_3	1.6.5.5	COG0604	Quinone oxidoreductase 1
DOEPCFOF_03087	CDS	753				hypothetical protein
DOEPCFOF_03088	CDS	1200				hypothetical protein
DOEPCFOF_03089	CDS	1215	icd	1.1.1.42	COG0538	Isocitrate dehydrogenase [NADP]
DOEPCFOF_03090	CDS	504				hypothetical protein
DOEPCFOF_03091	CDS	1227				hypothetical protein
DOEPCFOF_03092	CDS	2679	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
DOEPCFOF_03093	misc_RNA	89				Glycine
DOEPCFOF_03094	CDS	1149	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
DOEPCFOF_03095	CDS	369	gcvH		COG0509	Glycine cleavage system H protein
DOEPCFOF_03096	CDS	2865	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
DOEPCFOF_03097	CDS	1089	recA			Protein RecA
DOEPCFOF_03098	CDS	192				hypothetical protein
DOEPCFOF_03099	CDS	153				hypothetical protein
DOEPCFOF_03100	CDS	168				hypothetical protein
DOEPCFOF_03101	CDS	90				hypothetical protein
DOEPCFOF_03102	CDS	258				hypothetical protein
DOEPCFOF_03103	CDS	189				hypothetical protein
DOEPCFOF_03104	CDS	138				hypothetical protein
DOEPCFOF_03105	CDS	255				hypothetical protein
DOEPCFOF_03106	CDS	300				hypothetical protein
DOEPCFOF_03107	CDS	465				hypothetical protein
DOEPCFOF_03108	CDS	294				hypothetical protein
DOEPCFOF_03109	CDS	243				hypothetical protein
DOEPCFOF_03110	CDS	2040	gcd_1	1.1.5.2	COG4993	Quinoprotein glucose dehydrogenase
DOEPCFOF_03111	CDS	231				hypothetical protein
DOEPCFOF_03112	CDS	405				hypothetical protein
DOEPCFOF_03113	CDS	327				hypothetical protein
DOEPCFOF_03114	CDS	468				hypothetical protein
DOEPCFOF_03115	CDS	429				hypothetical protein
DOEPCFOF_03116	CDS	1170				hypothetical protein
DOEPCFOF_03117	CDS	666				hypothetical protein
DOEPCFOF_03118	CDS	822				hypothetical protein
DOEPCFOF_03119	CDS	231				hypothetical protein
DOEPCFOF_03120	CDS	399				hypothetical protein
DOEPCFOF_03121	CDS	555				hypothetical protein
DOEPCFOF_03122	CDS	606				hypothetical protein
DOEPCFOF_03123	CDS	615				hypothetical protein
DOEPCFOF_03124	CDS	732				hypothetical protein
DOEPCFOF_03125	CDS	1398		1.13.11.43		Lignostilbene-alpha,beta-dioxygenase isozyme I
DOEPCFOF_03126	CDS	264				hypothetical protein
DOEPCFOF_03127	CDS	576				hypothetical protein
DOEPCFOF_03128	CDS	555	yciB_1			intracellular septation protein A
DOEPCFOF_03129	CDS	297				hypothetical protein
DOEPCFOF_03130	CDS	921				hypothetical protein
DOEPCFOF_03131	CDS	1656	fumA	4.2.1.2	COG1838	Fumarate hydratase class I, aerobic
DOEPCFOF_03132	CDS	474				hypothetical protein
DOEPCFOF_03133	CDS	174				hypothetical protein
DOEPCFOF_03134	CDS	1122				hypothetical protein
DOEPCFOF_03135	CDS	675				hypothetical protein
DOEPCFOF_03136	CDS	708				hypothetical protein
DOEPCFOF_03137	CDS	681				hypothetical protein
DOEPCFOF_03138	CDS	1011				hypothetical protein
DOEPCFOF_03139	CDS	2589	cckA			Sensor kinase CckA
DOEPCFOF_03140	CDS	1080	flhB_1		COG1377	Flagellar biosynthetic protein FlhB
DOEPCFOF_03141	CDS	771				hypothetical protein
DOEPCFOF_03142	CDS	264				hypothetical protein
DOEPCFOF_03143	CDS	309	fliE_1			Flagellar hook-basal body complex protein FliE
DOEPCFOF_03144	CDS	426	flgC_2		COG1558	Flagellar basal-body rod protein FlgC
DOEPCFOF_03145	CDS	405				hypothetical protein
DOEPCFOF_03146	CDS	972				hypothetical protein
DOEPCFOF_03147	CDS	690	fliP_1		COG1338	Flagellar biosynthetic protein FliP
DOEPCFOF_03148	CDS	237				hypothetical protein
DOEPCFOF_03149	CDS	3732				hypothetical protein
DOEPCFOF_03150	CDS	762				hypothetical protein
DOEPCFOF_03151	CDS	447				hypothetical protein
DOEPCFOF_03152	CDS	1203				hypothetical protein
DOEPCFOF_03153	CDS	501				hypothetical protein
DOEPCFOF_03154	misc_RNA	144				flg-Rhizobiales
DOEPCFOF_03155	CDS	762	flgG_1		COG4786	Flagellar basal-body rod protein FlgG
DOEPCFOF_03156	CDS	789	flgG_2		COG4786	Flagellar basal-body rod protein FlgG
DOEPCFOF_03157	CDS	1140				hypothetical protein
DOEPCFOF_03158	CDS	762	flgH_1			Flagellar L-ring protein
DOEPCFOF_03159	CDS	780	mhpD_3	4.2.1.80		2-keto-4-pentenoate hydratase
DOEPCFOF_03160	CDS	1029				hypothetical protein
DOEPCFOF_03161	CDS	399				hypothetical protein
DOEPCFOF_03162	CDS	366	dksA		COG1734	RNA polymerase-binding transcription factor DksA
DOEPCFOF_03163	CDS	612				hypothetical protein
DOEPCFOF_03164	CDS	375	yybR_1		COG1733	putative HTH-type transcriptional regulator YybR
DOEPCFOF_03165	CDS	414	fliX			Flagellar assembly protein FliX
DOEPCFOF_03166	CDS	1125	flgI_1			Flagellar P-ring protein
DOEPCFOF_03167	CDS	372				hypothetical protein
DOEPCFOF_03168	CDS	498				hypothetical protein
DOEPCFOF_03169	CDS	360				hypothetical protein
DOEPCFOF_03170	CDS	369				hypothetical protein
DOEPCFOF_03171	CDS	2241				hypothetical protein
DOEPCFOF_03172	CDS	2241				hypothetical protein
DOEPCFOF_03173	CDS	2244				hypothetical protein
DOEPCFOF_03174	CDS	426	flbT_1			flagellum biosynthesis repressor protein FlbT
DOEPCFOF_03175	CDS	1497				hypothetical protein
DOEPCFOF_03176	CDS	1254				hypothetical protein
DOEPCFOF_03177	CDS	1632				hypothetical protein
DOEPCFOF_03178	CDS	783				hypothetical protein
DOEPCFOF_03179	CDS	1902				hypothetical protein
DOEPCFOF_03180	CDS	1884	flgK_1		COG1256	Flagellar hook-associated protein 1
DOEPCFOF_03181	CDS	2286				hypothetical protein
DOEPCFOF_03182	CDS	513	msrB_1	1.8.4.12		Peptide methionine sulfoxide reductase MsrB
DOEPCFOF_03183	CDS	1458	mnmC_1	1.5.-.-		tRNA 5-methylaminomethyl-2-thiouridine biosynthesis bifunctional protein MnmC
DOEPCFOF_03184	CDS	537		3.1.3.-	COG2062	putative protein
DOEPCFOF_03185	CDS	426	uspG		COG0589	Universal stress protein UP12
DOEPCFOF_03186	CDS	462				hypothetical protein
DOEPCFOF_03187	CDS	237				hypothetical protein
DOEPCFOF_03188	CDS	1344	ptsJ		COG1167	Vitamin B6 salvage pathway transcriptional repressor PtsJ
DOEPCFOF_03189	CDS	582				hypothetical protein
DOEPCFOF_03190	CDS	435				hypothetical protein
DOEPCFOF_03191	CDS	2400			COG2199	putative signaling protein
DOEPCFOF_03192	CDS	1419	stp_2			Multidrug resistance protein Stp
DOEPCFOF_03193	CDS	1242				hypothetical protein
DOEPCFOF_03194	CDS	507	yciF_1		COG3685	Protein YciF
DOEPCFOF_03195	CDS	1083				hypothetical protein
DOEPCFOF_03196	CDS	1953				hypothetical protein
DOEPCFOF_03197	CDS	1353	gudP			putative glucarate transporter
DOEPCFOF_03198	CDS	954	hcaR_3			Hca operon transcriptional activator HcaR
DOEPCFOF_03199	CDS	945		4.2.1.41	COG0329	putative 5-dehydro-4-deoxyglucarate dehydratase
DOEPCFOF_03200	CDS	1344	gudD	4.2.1.40	COG4948	Glucarate dehydratase
DOEPCFOF_03201	CDS	1449	aldHT	1.2.1.5		Aldehyde dehydrogenase, thermostable
DOEPCFOF_03202	CDS	1542	garD_2	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
DOEPCFOF_03203	CDS	741				hypothetical protein
DOEPCFOF_03204	CDS	888				hypothetical protein
DOEPCFOF_03205	CDS	723	tctD		COG0745	Transcriptional regulatory protein tctD
DOEPCFOF_03206	CDS	1365	sasA_20	2.7.-.-		Adaptive-response sensory-kinase SasA
DOEPCFOF_03207	CDS	1437				hypothetical protein
DOEPCFOF_03208	CDS	1050	rhaS_5			HTH-type transcriptional activator RhaS
DOEPCFOF_03209	CDS	270				hypothetical protein
DOEPCFOF_03210	CDS	1131				hypothetical protein
DOEPCFOF_03211	CDS	417				hypothetical protein
DOEPCFOF_03212	CDS	2208	fhuA_3		COG1629	Ferrichrome outer membrane transporter/phage receptor
DOEPCFOF_03213	CDS	348				hypothetical protein
DOEPCFOF_03214	CDS	600				hypothetical protein
DOEPCFOF_03215	CDS	1029		1.18.1.2	COG0492	Ferredoxin--NADP reductase
DOEPCFOF_03216	CDS	468				hypothetical protein
DOEPCFOF_03217	CDS	321	fdxE		COG0633	Ferredoxin-6
DOEPCFOF_03218	CDS	345				hypothetical protein
DOEPCFOF_03219	CDS	5652				hypothetical protein
DOEPCFOF_03220	CDS	870				hypothetical protein
DOEPCFOF_03221	CDS	786	mkl_1		COG1127	putative ribonucleotide transport ATP-binding protein mkl
DOEPCFOF_03222	CDS	1134				hypothetical protein
DOEPCFOF_03223	CDS	996	ycjG	5.1.1.20	COG4948	L-Ala-D/L-Glu epimerase
DOEPCFOF_03224	CDS	1197	hcaT			putative 3-phenylpropionic acid transporter
DOEPCFOF_03225	CDS	1377				hypothetical protein
DOEPCFOF_03226	CDS	756				hypothetical protein
DOEPCFOF_03227	CDS	810				hypothetical protein
DOEPCFOF_03228	CDS	360				hypothetical protein
DOEPCFOF_03229	CDS	186				hypothetical protein
DOEPCFOF_03230	CDS	1689				hypothetical protein
DOEPCFOF_03231	CDS	441	fucU	5.1.3.29	COG4154	L-fucose mutarotase
DOEPCFOF_03232	CDS	1842				hypothetical protein
DOEPCFOF_03233	CDS	984	thadh	4.3.1.16		L-threo-3-hydroxyaspartate ammonia-lyase
DOEPCFOF_03234	CDS	1044	mgtA_1	2.4.1.-	COG0438	GDP-mannose-dependent alpha-mannosyltransferase
DOEPCFOF_03235	CDS	813	lpxH	3.6.1.54		UDP-2,3-diacylglucosamine hydrolase
DOEPCFOF_03236	CDS	801	thiD	2.7.1.49	COG0351	Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase
DOEPCFOF_03237	CDS	1980	rcsC_16	2.7.13.3		Sensor histidine kinase RcsC
DOEPCFOF_03238	CDS	246				hypothetical protein
DOEPCFOF_03239	CDS	927	fdhC_1			Fructose dehydrogenase cytochrome subunit
DOEPCFOF_03240	CDS	417				hypothetical protein
DOEPCFOF_03241	CDS	375				hypothetical protein
DOEPCFOF_03242	CDS	1284	mdeA_2	4.4.1.11		L-methionine gamma-lyase
DOEPCFOF_03243	CDS	789	ais_2	5.3.3.7		Aconitate isomerase
DOEPCFOF_03244	CDS	447			COG3909	Cytochrome c-556
DOEPCFOF_03245	CDS	2310	cutL_2	1.2.5.3		Carbon monoxide dehydrogenase large chain
DOEPCFOF_03246	CDS	918	tdh_4	1.1.1.103		L-threonine 3-dehydrogenase
DOEPCFOF_03247	CDS	276				hypothetical protein
DOEPCFOF_03248	CDS	804	tolB_1			Protein TolB
DOEPCFOF_03249	CDS	717			COG3039	IS5 family transposase IS427
