locus_tag	ftype	length_bp	gene	EC_number	COG	product
PIBMANKB_01356	CDS	2340	fatA			Ferric-anguibactin receptor FatA
PIBMANKB_01357	CDS	861				hypothetical protein
PIBMANKB_01358	CDS	423	ndk	2.7.4.6	COG0105	Nucleoside diphosphate kinase
PIBMANKB_01359	CDS	255				hypothetical protein
PIBMANKB_01360	CDS	174				hypothetical protein
PIBMANKB_01361	CDS	1863	yheS_2		COG0488	putative ABC transporter ATP-binding protein YheS
PIBMANKB_01362	CDS	1452	hlyD_1			Hemolysin secretion protein D, chromosomal
PIBMANKB_01363	CDS	2133	apxIB_1		COG2274	Toxin RTX-I translocation ATP-binding protein
PIBMANKB_01364	CDS	2847				hypothetical protein
PIBMANKB_01365	CDS	282				hypothetical protein
PIBMANKB_01366	CDS	531				hypothetical protein
PIBMANKB_01367	CDS	453				hypothetical protein
PIBMANKB_01368	CDS	1500	pepA_1	3.4.11.1	COG0260	Cytosol aminopeptidase
PIBMANKB_01369	CDS	1170				hypothetical protein
PIBMANKB_01370	CDS	1098	lptG		COG0795	Lipopolysaccharide export system permease protein LptG
PIBMANKB_01371	CDS	2487	lptD		COG1452	LPS-assembly protein LptD
PIBMANKB_01372	CDS	936	surA_1	5.2.1.8		Chaperone SurA
PIBMANKB_01373	CDS	1014	pdxA2_1	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
PIBMANKB_01374	CDS	858	rsmA_1	2.1.1.182		Ribosomal RNA small subunit methyltransferase A
PIBMANKB_01375	CDS	1059	adhT_1	1.1.1.1		Alcohol dehydrogenase
PIBMANKB_01376	CDS	162				hypothetical protein
PIBMANKB_01377	CDS	237				hypothetical protein
PIBMANKB_01378	CDS	720				hypothetical protein
PIBMANKB_01379	CDS	732				hypothetical protein
PIBMANKB_01380	CDS	240				hypothetical protein
PIBMANKB_01381	CDS	702				hypothetical protein
PIBMANKB_01382	CDS	321				hypothetical protein
PIBMANKB_01383	CDS	225				hypothetical protein
PIBMANKB_01384	CDS	408				hypothetical protein
PIBMANKB_01385	CDS	1233				hypothetical protein
PIBMANKB_01386	CDS	660	gmk	2.7.4.8	COG0194	Guanylate kinase
PIBMANKB_01387	CDS	888				hypothetical protein
PIBMANKB_01388	CDS	1269				hypothetical protein
PIBMANKB_01389	CDS	1266	fabF_2	2.3.1.179	COG0304	3-oxoacyl-[acyl-carrier-protein] synthase 2
PIBMANKB_01390	CDS	240	acpP		COG0236	Acyl carrier protein
PIBMANKB_01391	CDS	738	fabG_5	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PIBMANKB_01392	CDS	960	fabD	2.3.1.39	COG0331	Malonyl CoA-acyl carrier protein transacylase
PIBMANKB_01393	CDS	1026				hypothetical protein
PIBMANKB_01394	CDS	705				hypothetical protein
PIBMANKB_01395	CDS	498	rpsF		COG0360	30S ribosomal protein S6
PIBMANKB_01396	CDS	240	rpsR		COG0238	30S ribosomal protein S18
PIBMANKB_01397	CDS	969				hypothetical protein
PIBMANKB_01398	CDS	600	rplI		COG0359	50S ribosomal protein L9
PIBMANKB_01399	CDS	468				hypothetical protein
PIBMANKB_01400	CDS	597				hypothetical protein
PIBMANKB_01401	CDS	945				hypothetical protein
PIBMANKB_01402	CDS	1251	cfa	2.1.1.79	COG2230	Cyclopropane-fatty-acyl-phospholipid synthase
PIBMANKB_01403	CDS	207				hypothetical protein
PIBMANKB_01404	CDS	120				hypothetical protein
PIBMANKB_01405	CDS	1512	dnaC	3.6.4.12	COG0305	Replicative DNA helicase
PIBMANKB_01406	CDS	1278	alr	5.1.1.1	COG0787	Alanine racemase, biosynthetic
PIBMANKB_01407	CDS	219				hypothetical protein
PIBMANKB_01408	CDS	771	xthA_1	3.1.11.2	COG0708	Exodeoxyribonuclease III
PIBMANKB_01409	CDS	816				hypothetical protein
PIBMANKB_01410	CDS	369				hypothetical protein
PIBMANKB_01411	CDS	309				hypothetical protein
PIBMANKB_01412	CDS	738	lutR_2		COG2186	HTH-type transcriptional regulator LutR
PIBMANKB_01413	CDS	900	garR_3	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
PIBMANKB_01414	CDS	684	occM			Octopine transport system permease protein OccM
PIBMANKB_01415	CDS	669	yecS_1		COG0765	L-cystine transport system permease protein YecS
PIBMANKB_01416	CDS	759	glnQ_2		COG1126	Glutamine transport ATP-binding protein GlnQ
PIBMANKB_01417	CDS	795	fliY_1		COG0834	L-cystine-binding protein FliY
PIBMANKB_01418	CDS	447	rpiB	5.3.1.6	COG0698	Ribose-5-P isomerase B
PIBMANKB_01419	CDS	918	rbsK_1	2.7.1.15	COG0524	Ribokinase
PIBMANKB_01420	CDS	726				hypothetical protein
PIBMANKB_01421	CDS	2070				hypothetical protein
PIBMANKB_01422	CDS	1158				hypothetical protein
PIBMANKB_01423	CDS	1449	radA	3.6.4.-	COG1066	DNA repair protein RadA
PIBMANKB_01424	CDS	630				hypothetical protein
PIBMANKB_01425	CDS	1512	purF_1	2.4.2.14	COG0034	Amidophosphoribosyltransferase
PIBMANKB_01426	CDS	741	yciK_1	1.-.-.-	COG1028	putative oxidoreductase YciK
PIBMANKB_01427	CDS	1146				hypothetical protein
PIBMANKB_01428	CDS	1227				hypothetical protein
PIBMANKB_01429	CDS	1257	tetA_1			Tetracycline resistance protein, class C
PIBMANKB_01430	CDS	1383	der		COG1160	GTPase Der
PIBMANKB_01431	CDS	549				hypothetical protein
PIBMANKB_01432	CDS	654				hypothetical protein
PIBMANKB_01433	CDS	1593		6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase FadD13
PIBMANKB_01434	CDS	585				hypothetical protein
PIBMANKB_01435	CDS	579				hypothetical protein
PIBMANKB_01436	CDS	1623	prfC		COG4108	Peptide chain release factor RF3
PIBMANKB_01437	CDS	315	sugE_2			Quaternary ammonium compound-resistance protein SugE
PIBMANKB_01438	CDS	1005				hypothetical protein
PIBMANKB_01439	CDS	645				hypothetical protein
PIBMANKB_01440	CDS	969				hypothetical protein
PIBMANKB_01441	CDS	864	livH_4		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
PIBMANKB_01442	CDS	1224				hypothetical protein
PIBMANKB_01443	CDS	747	livF_4		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
PIBMANKB_01444	CDS	756	lptB_2	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
PIBMANKB_01445	CDS	675				hypothetical protein
PIBMANKB_01446	CDS	354	yffB		COG1393	Protein YffB
PIBMANKB_01447	CDS	372	csaA		COG0073	putative chaperone CsaA
PIBMANKB_01448	CDS	633	betI_2			HTH-type transcriptional regulator BetI
PIBMANKB_01449	CDS	783				hypothetical protein
PIBMANKB_01450	CDS	705	yghU_2	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
PIBMANKB_01451	CDS	144				hypothetical protein
PIBMANKB_01452	CDS	666				hypothetical protein
PIBMANKB_01453	CDS	1143			COG1680	putative protein
PIBMANKB_01454	CDS	693				hypothetical protein
PIBMANKB_01455	CDS	348				hypothetical protein
PIBMANKB_01456	CDS	1827	clcB_1			Voltage-gated ClC-type chloride channel ClcB
PIBMANKB_01457	CDS	1656	budB	2.2.1.6	COG0028	Acetolactate synthase, catabolic
PIBMANKB_01458	CDS	651				hypothetical protein
PIBMANKB_01459	CDS	894	pgrR_1			HTH-type transcriptional regulator PgrR
PIBMANKB_01460	CDS	741	fabG_6	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PIBMANKB_01461	CDS	234				hypothetical protein
PIBMANKB_01462	CDS	645				hypothetical protein
PIBMANKB_01463	CDS	624				hypothetical protein
PIBMANKB_01464	CDS	552				hypothetical protein
PIBMANKB_01465	CDS	375				hypothetical protein
PIBMANKB_01466	CDS	1389				hypothetical protein
PIBMANKB_01467	CDS	1446				hypothetical protein
PIBMANKB_01468	CDS	1077	yehL		COG0714	putative protein YehL
PIBMANKB_01469	CDS	2226				hypothetical protein
PIBMANKB_01470	CDS	1215				hypothetical protein
PIBMANKB_01471	CDS	150				hypothetical protein
PIBMANKB_01472	CDS	471				hypothetical protein
PIBMANKB_01473	CDS	402	ohrB_1		COG1764	Organic hydroperoxide resistance protein OhrB
PIBMANKB_01474	CDS	414				hypothetical protein
PIBMANKB_01475	CDS	873				hypothetical protein
PIBMANKB_01476	CDS	726		1.-.-.-		putative oxidoreductase
PIBMANKB_01477	CDS	891	pgrR_2			HTH-type transcriptional regulator PgrR
PIBMANKB_01478	CDS	387				hypothetical protein
PIBMANKB_01479	CDS	1221	yhjX_1			putative MFS-type transporter YhjX
PIBMANKB_01480	CDS	459				hypothetical protein
PIBMANKB_01481	CDS	1932				hypothetical protein
PIBMANKB_01482	CDS	405				hypothetical protein
PIBMANKB_01483	CDS	1017				hypothetical protein
PIBMANKB_01484	CDS	585				hypothetical protein
PIBMANKB_01485	CDS	585				hypothetical protein
PIBMANKB_01486	CDS	501	def_1	3.5.1.88	COG0242	Peptide deformylase
PIBMANKB_01487	CDS	672				hypothetical protein
PIBMANKB_01488	CDS	1140	hpxO_1	1.14.13.113	COG0654	FAD-dependent urate hydroxylase
PIBMANKB_01489	CDS	363				hypothetical protein
PIBMANKB_01490	CDS	663				hypothetical protein
PIBMANKB_01491	CDS	882	rob_1		COG2207	Right origin-binding protein
PIBMANKB_01492	CDS	1251	nylB	3.5.1.46		6-aminohexanoate-dimer hydrolase
PIBMANKB_01493	CDS	264	ble			Bleomycin resistance protein
PIBMANKB_01494	CDS	1002	rclR_2		COG2207	RCS-specific HTH-type transcriptional activator RclR
PIBMANKB_01495	CDS	771				hypothetical protein
PIBMANKB_01496	CDS	876			COG0596	putative protein
PIBMANKB_01497	CDS	495				hypothetical protein
PIBMANKB_01498	CDS	972				hypothetical protein
PIBMANKB_01499	CDS	735	cpnA_1	1.1.1.163		Cyclopentanol dehydrogenase
PIBMANKB_01500	CDS	600				hypothetical protein
PIBMANKB_01501	CDS	393				hypothetical protein
PIBMANKB_01502	CDS	1599	guaA	6.3.5.2	COG0518	GMP synthase [glutamine-hydrolyzing]
PIBMANKB_01503	CDS	372				hypothetical protein
PIBMANKB_01504	CDS	333				hypothetical protein
PIBMANKB_01505	CDS	210	cspA_3		COG1278	Cold shock protein CspA
PIBMANKB_01506	CDS	1302	rsmB_1	2.1.1.176		Ribosomal RNA small subunit methyltransferase B
PIBMANKB_01507	CDS	462				hypothetical protein
PIBMANKB_01508	CDS	636				hypothetical protein
PIBMANKB_01509	CDS	858				hypothetical protein
PIBMANKB_01510	CDS	897	cpdA_3	3.1.4.53		3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
PIBMANKB_01511	CDS	1296				hypothetical protein
PIBMANKB_01512	CDS	660	yecS_2		COG0765	L-cystine transport system permease protein YecS
PIBMANKB_01513	CDS	651	glnM_1		COG0765	putative glutamine ABC transporter permease protein GlnM
PIBMANKB_01514	CDS	729	glnQ_3			Glutamine transport ATP-binding protein GlnQ
PIBMANKB_01515	CDS	798	glnH_1		COG0834	ABC transporter glutamine-binding protein GlnH
PIBMANKB_01516	CDS	345	ridA	3.5.99.10	COG0251	2-iminobutanoate/2-iminopropanoate deaminase
PIBMANKB_01517	CDS	1029	doeB_1	3.5.1.125	COG3608	N-alpha-acetyl-L-2,4-diaminobutyric acid deacetylase
PIBMANKB_01518	CDS	1065	degA_1		COG1609	HTH-type transcriptional regulator DegA
PIBMANKB_01519	CDS	297				hypothetical protein
PIBMANKB_01520	CDS	1023	curA	1.3.1.-	COG2130	NADPH-dependent curcumin reductase
PIBMANKB_01521	CDS	465				hypothetical protein
PIBMANKB_01522	CDS	1494	guaB_2	1.1.1.205	COG0516	Inosine-5'-monophosphate dehydrogenase
PIBMANKB_01523	CDS	1491	hsrA			putative transport protein HsrA
PIBMANKB_01524	CDS	1974				hypothetical protein
PIBMANKB_01525	CDS	936				hypothetical protein
PIBMANKB_01526	CDS	3726				hypothetical protein
PIBMANKB_01527	CDS	687	rlmE	2.1.1.166	COG0293	Ribosomal RNA large subunit methyltransferase E
PIBMANKB_01528	CDS	1014	ppx2	3.6.1.11		Exopolyphosphatase 2
PIBMANKB_01529	CDS	2373	kdhC	1.5.99.14		6-hydroxypseudooxynicotine dehydrogenase complex subunit gamma
PIBMANKB_01530	CDS	1425				hypothetical protein
PIBMANKB_01531	CDS	801				hypothetical protein
PIBMANKB_01532	CDS	504				hypothetical protein
PIBMANKB_01533	CDS	1812	uup		COG0488	ABC transporter ATP-binding protein uup
PIBMANKB_01534	CDS	1080		4.1.2.42		D-threonine aldolase
PIBMANKB_01535	CDS	1179				hypothetical protein
PIBMANKB_01536	CDS	918		1.1.1.-	COG1028	Putative short-chain type dehydrogenase/reductase
PIBMANKB_01537	CDS	480		4.2.1.17	COG2030	putative enoyl-CoA hydratase 1
PIBMANKB_01538	CDS	1716	acsA_1	6.2.1.1	COG0365	Acetyl-coenzyme A synthetase
PIBMANKB_01539	CDS	888	mmsB_1	1.1.1.31	COG2084	putative 3-hydroxyisobutyrate dehydrogenase
PIBMANKB_01540	CDS	1068	caiD_3	4.2.1.149		Carnitinyl-CoA dehydratase
PIBMANKB_01541	CDS	1146	bcd	1.3.8.1	COG1960	Acyl-CoA dehydrogenase, short-chain specific
PIBMANKB_01542	CDS	1497	bauC	1.2.1.-	COG1012	Putative 3-oxopropanoate dehydrogenase
PIBMANKB_01543	CDS	909	gltR_2		COG0583	HTH-type transcriptional regulator GltR
PIBMANKB_01544	CDS	621				hypothetical protein
PIBMANKB_01545	CDS	528				hypothetical protein
PIBMANKB_01546	CDS	771	crt_2	4.2.1.150	COG1024	Short-chain-enoyl-CoA hydratase
PIBMANKB_01547	CDS	1197		2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
PIBMANKB_01548	CDS	1296				hypothetical protein
PIBMANKB_01549	CDS	1398	oprB_2		COG3659	Porin B
PIBMANKB_01550	CDS	1020	zntB		COG0598	Zinc transport protein ZntB
PIBMANKB_01551	CDS	780	adc	4.1.1.4	COG4689	putative acetoacetate decarboxylase
PIBMANKB_01552	CDS	1176				hypothetical protein
PIBMANKB_01553	CDS	426				hypothetical protein
PIBMANKB_01554	CDS	276				hypothetical protein
PIBMANKB_01555	CDS	108				hypothetical protein
PIBMANKB_01556	CDS	996				hypothetical protein
PIBMANKB_01557	CDS	1215	uctC_2	2.8.3.19		Acetyl-CoA:oxalate CoA-transferase
PIBMANKB_01558	CDS	960	yngG_1	4.1.3.4	COG0119	Hydroxymethylglutaryl-CoA lyase YngG
PIBMANKB_01559	CDS	963	gltC_2			HTH-type transcriptional regulator GltC
PIBMANKB_01560	CDS	1374	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
PIBMANKB_01561	CDS	495				hypothetical protein
PIBMANKB_01562	CDS	1290				hypothetical protein
PIBMANKB_01563	CDS	1476		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
PIBMANKB_01564	CDS	537				hypothetical protein
PIBMANKB_01565	CDS	1779		1.1.3.47		5-(hydroxymethyl)furfural oxidase
PIBMANKB_01566	CDS	1503	pccB_1	6.4.1.3	COG4799	Propionyl-CoA carboxylase beta chain
PIBMANKB_01567	CDS	975				hypothetical protein
PIBMANKB_01568	CDS	222				hypothetical protein
PIBMANKB_01569	CDS	1167				hypothetical protein
PIBMANKB_01570	CDS	2079				hypothetical protein
PIBMANKB_01571	CDS	1848	glsA	3.5.1.2		Glutaminase
PIBMANKB_01572	CDS	303				hypothetical protein
PIBMANKB_01573	CDS	528				hypothetical protein
PIBMANKB_01574	CDS	102				hypothetical protein
PIBMANKB_01575	CDS	354				hypothetical protein
PIBMANKB_01576	CDS	1137				hypothetical protein
PIBMANKB_01577	CDS	1200	frc_3	2.8.3.16	COG1804	Formyl-CoA:oxalate CoA-transferase
PIBMANKB_01578	CDS	207				hypothetical protein
PIBMANKB_01579	CDS	1170		2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
PIBMANKB_01580	CDS	651	eda		COG0800	KHG/KDPG aldolase
PIBMANKB_01581	CDS	966	kdgK	2.7.1.45	COG0524	2-dehydro-3-deoxygluconokinase
PIBMANKB_01582	CDS	987	denD	1.1.1.410	COG0451	D-erythronate dehydrogenase
PIBMANKB_01583	CDS	927	ycjP_2		COG0395	Inner membrane ABC transporter permease protein YcjP
PIBMANKB_01584	CDS	954	lacF_1			Lactose transport system permease protein LacF
PIBMANKB_01585	CDS	1320				hypothetical protein
PIBMANKB_01586	CDS	1068	ugpC_2	3.6.3.20	COG3839	sn-glycerol-3-phosphate import ATP-binding protein UgpC
PIBMANKB_01587	CDS	1101	gntR			HTH-type transcriptional regulator GntR
PIBMANKB_01588	CDS	1830	araC_2	4.2.1.25		L-arabonate dehydratase
PIBMANKB_01589	CDS	732		1.1.1.-		2-keto-3-deoxy-L-fuconate dehydrogenase
PIBMANKB_01590	CDS	747	LRA5	1.1.1.401		2-dehydro-3-deoxy-L-rhamnonate dehydrogenase (NAD(+))
PIBMANKB_01591	CDS	1152	dap_1	3.4.11.19		D-aminopeptidase
PIBMANKB_01592	CDS	393				hypothetical protein
PIBMANKB_01593	CDS	912				hypothetical protein
PIBMANKB_01594	CDS	867	hdfR_1			HTH-type transcriptional regulator HdfR
PIBMANKB_01595	CDS	681				hypothetical protein
PIBMANKB_01596	CDS	441				hypothetical protein
PIBMANKB_01597	CDS	789				hypothetical protein
PIBMANKB_01598	CDS	462	exbD_1		COG0848	Biopolymer transport protein ExbD
PIBMANKB_01599	CDS	945				hypothetical protein
PIBMANKB_01600	CDS	690		1.14.11.-	COG3128	PKHD-type hydroxylase
PIBMANKB_01601	CDS	2421	bfrD		COG4774	putative TonB-dependent receptor BfrD
PIBMANKB_01602	CDS	240				hypothetical protein
PIBMANKB_01603	CDS	1173	mdtA_7			Multidrug resistance protein MdtA
PIBMANKB_01604	CDS	3147	mdtB_4			Multidrug resistance protein MdtB
PIBMANKB_01605	CDS	573				hypothetical protein
PIBMANKB_01606	CDS	720	livF_5		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
PIBMANKB_01607	CDS	768	lptB_3	3.6.3.-	COG1137	Lipopolysaccharide export system ATP-binding protein LptB
PIBMANKB_01608	CDS	972				hypothetical protein
PIBMANKB_01609	CDS	864	livH_5		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
PIBMANKB_01610	CDS	1254			COG0683	Leu/Ile/Val-binding protein 
PIBMANKB_01611	CDS	1824				hypothetical protein
PIBMANKB_01612	CDS	357	ybaA		COG5507	putative protein YbaA
PIBMANKB_01613	tRNA	74				tRNA-Gln(ctg)
PIBMANKB_01614	CDS	204				hypothetical protein
PIBMANKB_01615	CDS	321				hypothetical protein
PIBMANKB_01616	CDS	972				hypothetical protein
PIBMANKB_01617	CDS	1182	adh1	1.1.1.192	COG1454	Long-chain-alcohol dehydrogenase 1
PIBMANKB_01618	CDS	1029	pdxA2_2	1.1.1.408	COG1995	D-threonate 4-phosphate dehydrogenase
PIBMANKB_01619	CDS	1107	dtnK	2.7.1.219	COG3395	D-threonate kinase
PIBMANKB_01620	CDS	1446		1.-.-.-	COG0277	putative FAD-linked oxidoreductase
PIBMANKB_01621	CDS	921	dapA_1	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
PIBMANKB_01622	CDS	852	kdgR_1		COG1414	Transcriptional regulator KdgR
PIBMANKB_01623	CDS	903	rnz	3.1.26.11	COG1234	Ribonuclease Z
PIBMANKB_01624	CDS	291				hypothetical protein
PIBMANKB_01625	CDS	645				hypothetical protein
PIBMANKB_01626	CDS	1398	guaD	3.5.4.3	COG0402	Guanine deaminase
PIBMANKB_01627	CDS	1218	mdtL			Multidrug resistance protein MdtL
PIBMANKB_01628	CDS	774	catD_1	3.1.1.24	COG0596	3-oxoadipate enol-lactonase 2
PIBMANKB_01629	CDS	651	rspR_1		COG1802	HTH-type transcriptional repressor RspR
PIBMANKB_01630	CDS	1530	betB_1	1.2.1.8	COG1012	NAD/NADP-dependent betaine aldehyde dehydrogenase
PIBMANKB_01631	CDS	1368	ydjE			Inner membrane metabolite transport protein YdjE
PIBMANKB_01632	CDS	1482	aam_4	3.5.1.13	COG0154	Acylamidase
PIBMANKB_01633	CDS	606	comR_2			HTH-type transcriptional repressor ComR
PIBMANKB_01634	CDS	1242	acrA_1			Multidrug efflux pump subunit AcrA
PIBMANKB_01635	CDS	3201	oqxB23			multidrug efflux RND transporter permease subunit OqxB23
PIBMANKB_01636	CDS	729				hypothetical protein
PIBMANKB_01637	CDS	234				hypothetical protein
PIBMANKB_01638	CDS	258				hypothetical protein
PIBMANKB_01639	CDS	1119				hypothetical protein
PIBMANKB_01640	CDS	1119				hypothetical protein
PIBMANKB_01641	CDS	3012				hypothetical protein
PIBMANKB_01642	CDS	249				hypothetical protein
PIBMANKB_01643	CDS	975	rhaS_3			HTH-type transcriptional activator RhaS
PIBMANKB_01644	CDS	1149				hypothetical protein
PIBMANKB_01645	CDS	513				hypothetical protein
PIBMANKB_01646	CDS	447				hypothetical protein
PIBMANKB_01647	CDS	93				hypothetical protein
PIBMANKB_01648	CDS	423				hypothetical protein
PIBMANKB_01649	CDS	222				hypothetical protein
PIBMANKB_01650	CDS	816				hypothetical protein
PIBMANKB_01651	CDS	810	aroE_1	1.1.1.25	COG0169	Shikimate dehydrogenase (NADP(+))
PIBMANKB_01652	CDS	1833	ptlE	1.14.13.171	COG2072	Neopentalenolactone D synthase
PIBMANKB_01653	CDS	1626	dmdB_2	6.2.1.44	COG0318	3-methylmercaptopropionyl-CoA ligase
PIBMANKB_01654	CDS	1212	bbsG_2	1.3.8.3		(R)-benzylsuccinyl-CoA dehydrogenase
PIBMANKB_01655	CDS	105				hypothetical protein
PIBMANKB_01656	CDS	867	aaeA_2		COG1566	p-hydroxybenzoic acid efflux pump subunit AaeA
PIBMANKB_01657	CDS	207	aaeX			Protein AaeX
PIBMANKB_01658	CDS	2052	aaeB_2		COG1289	p-hydroxybenzoic acid efflux pump subunit AaeB
PIBMANKB_01659	CDS	474	slyA_1			Transcriptional regulator SlyA
PIBMANKB_01660	CDS	1227	tetA_2			Tetracycline resistance protein, class B
PIBMANKB_01661	CDS	909	gltI_3		COG0834	Glutamate/aspartate import solute-binding protein
PIBMANKB_01662	CDS	1440		3.5.4.32	COG0402	8-oxoguanine deaminase
PIBMANKB_01663	CDS	1026				hypothetical protein
PIBMANKB_01664	CDS	777	ribX_3			Riboflavin transport system permease protein RibX
PIBMANKB_01665	CDS	864	ssuB_2	3.6.3.-	COG1116	Aliphatic sulfonates import ATP-binding protein SsuB
PIBMANKB_01666	CDS	759				hypothetical protein
PIBMANKB_01667	CDS	417				hypothetical protein
PIBMANKB_01668	CDS	1242	codA	3.5.4.1	COG0402	Cytosine deaminase
PIBMANKB_01669	CDS	1206	atzC	3.5.4.42		N-isopropylammelide isopropyl amidohydrolase
PIBMANKB_01670	CDS	345				hypothetical protein
PIBMANKB_01671	CDS	915				hypothetical protein
PIBMANKB_01672	CDS	870				hypothetical protein
PIBMANKB_01673	CDS	684	proA_1	4.1.3.16		4-hydroxy-4-methyl-2-oxoglutarate aldolase/4-carboxy-4-hydroxy-2-oxoadipate aldolase
PIBMANKB_01674	CDS	714	galB	4.2.1.83	COG2120	4-oxalmesaconate hydratase
PIBMANKB_01675	CDS	1302	dctA_2		COG1301	Aerobic C4-dicarboxylate transport protein
PIBMANKB_01676	CDS	879		3.1.1.92		4-sulfomuconolactone hydrolase
PIBMANKB_01677	CDS	942		3.1.1.92		4-sulfomuconolactone hydrolase
PIBMANKB_01678	CDS	711				hypothetical protein
PIBMANKB_01679	CDS	981				hypothetical protein
PIBMANKB_01680	CDS	795	mltF_1			Membrane-bound lytic murein transglycosylase F
PIBMANKB_01681	CDS	1146				hypothetical protein
PIBMANKB_01682	CDS	1251				hypothetical protein
PIBMANKB_01683	CDS	234				hypothetical protein
PIBMANKB_01684	CDS	156				hypothetical protein
PIBMANKB_01685	CDS	234				hypothetical protein
PIBMANKB_01686	CDS	198				hypothetical protein
PIBMANKB_01687	CDS	186				hypothetical protein
PIBMANKB_01688	CDS	1272	pksS	1.14.-.-	COG2124	Polyketide biosynthesis cytochrome P450 PksS
PIBMANKB_01689	CDS	327				hypothetical protein
PIBMANKB_01690	CDS	774	fpr_1	1.18.1.2	COG1018	Ferredoxin--NADP reductase
PIBMANKB_01691	CDS	1197	Ena	3.5.2.18		Enamidase
PIBMANKB_01692	CDS	468	nicR_2		COG1846	HTH-type transcriptional repressor NicR
PIBMANKB_01693	CDS	705	livF_6		COG0410	High-affinity branched-chain amino acid transport ATP-binding protein LivF
PIBMANKB_01694	CDS	792	cysA_2	3.6.3.25	COG1118	Sulfate/thiosulfate import ATP-binding protein CysA
PIBMANKB_01695	CDS	1890				hypothetical protein
PIBMANKB_01696	CDS	1203	braC_3		COG0683	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein
